,elements,hist_cmp,KL_divergence
31,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_taubin_colors.npy,0.6133361821890391,0.4379799567436555
32,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_taubin_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy,0.10812389800724408,1.637904302557107
33,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_taubin_colors.npy,0.7550986226144166,-0.08476663585282776
34,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_taubin_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy,0.868508161897236,-0.03408617342014153
35,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_taubin_colors.npy,0.4468743370392038,1.2801011169012313
36,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_taubin_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy,0.6628752815963438,0.540466472367812
37,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_taubin_colors.npy,0.7537497702651016,0.045622010401144886
38,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_taubin_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy,0.7837751095356883,0.28368113008880774
39,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_taubin_colors.npy,0.785246193309339,0.2842375408206882
40,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_taubin_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy,0.5799683357454252,0.25150505561636854
41,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_taubin_colors.npy,0.7319703225792896,0.2532933601012786
42,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy,0.5339097772272124,0.44064272060643567
43,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy,0.47226328716385335,0.6764585082814311
44,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy,0.4420450175167236,0.8015297917613377
45,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy,0.5761095803570915,1.1048165519561952
46,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy,0.73056992200429,0.3473018241371326
47,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_pseudoinverse_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy,0.5301167931520951,0.20121333336201097
48,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy,0.709350737557625,0.347877302197298
49,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy,0.7065425695519648,0.2888462125256763
50,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy,0.5201835742531514,0.8420259444742286
51,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy,0.6885216867781901,0.6787732067283897
52,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy,0.8492407187968735,0.1701554306516754
53,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy,0.7782991143495898,0.10096616939688592
54,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy,0.3338616562152412,0.20807392975042338
55,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy,0.24689475916768444,1.274503567694253
56,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy,0.906292892409532,-0.05228653669061296
57,meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy,0.7770652288615685,0.48713174363985523
58,meshes/mesh_data/curvature_comp/base/bun_zipper_gauss_normal_colors.npy_vs_meshes/mesh_data/curvature_comp/base/bun_zipper_mean_principal_colors.npy,0.700905696861896,0.052249855247419354
